Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Crop,Soil_Type,Variety,Soil_Moisture
57.74,65.88,105.03,42.57229971,85.68574743,143.2079334,Potato,Sandy,Russet,34.79
61.27,88.11,144.89,18.27076215,43.64842345,286.9107078,Rice,Saline,Arborio,77.23
61.33,64.82,97.36,28.05940954,47.68504064,121.2557891,Potato,Clay,Russet,50.85
62.38,94.57,163.18,22.62476673,51.37745071,349.7024737,Wheat,Peaty,Hard Red,81.08
67.84,99.55,175.54,12.67467342,55.09133293,370.2564131,Rice,Clay,Jasmine,85
81.3,119.5,182.19,33.07178632,91.34555939,389.8071679,Tomato,Clay,Cherry,85
62.77,60.42,89.06,13.54292463,78.97734701,144.5744255,Maize,Peaty,Sweet,58.99
66.18,48.58,70.5,32.47101747,64.50673161,39.12377529,Maize,Loamy,Flint,25.92
41.8,92.34,193.96,29.85029839,48.27161674,385.5699849,Potato,Sandy,Yukon Gold,51.96
71.38,67.82,97.56,30.97778487,44.74308716,150.92658,Rice,Clay,Jasmine,72.47
79.29,58.86,74.22,21.5481456,64.4279248,50.9067546,Sugarcane,Loamy,Co 86032,43.55
85.46,98.51,169.2,24.38998878,70.84820467,325.5896785,Sugarcane,Clay,Co 0238,85
50.74,72.23,143.08,19.51812807,96.44877405,260.9956107,Maize,Sandy,Dent,40.55
65.08,66.96,101.9,20.81844642,72.84237613,150.083195,Rice,Saline,Basmati,67.64
61.56,97.08,165.78,38.17738306,53.63851355,354.7183436,Tomato,Silt,Cherry,75.21
75.9,105.95,170.35,27.03921063,75.46574116,297.34242,Potato,Loamy,Red,75.32
46.28,37.88,47.77,33.10908322,36.9117193,48.9699792,Maize,Silt,Sweet,14
57.77,42.03,57.98,24.87907381,49.41634221,41.09209998,Maize,Clay,Flint,27.33
80.96,96.46,164.57,24.70987013,80.94121615,322.7283538,Rice,Silt,Arborio,85
48.47,64.72,135.56,28.04625313,43.41370604,245.6892024,Rice,Sandy,Jasmine,53.95
45.74,57.29,95.27,17.0074388,51.5335095,165.3765429,Wheat,Silt,Durum,43.2
50.28,64.96,94.14,15.82425517,32.26449296,164.5807691,Tomato,Loamy,Roma,38.03
79.83,67.61,86.15,41.83997853,69.29719924,101.9835032,Rice,Silt,Arborio,69.39
33.68,79.63,154.87,18.05857082,61.66109051,327.9217797,Wheat,Sandy,Durum,35.97
80.4,110.18,191.05,37.85612626,76.12653946,363.5182886,Maize,Loamy,Flint,65.82
91.37,118.52,206.96,41.50651563,78.0179097,365.0971616,Potato,Loamy,Red,84.14
68.11,100.69,182.31,27.31025635,36.79703213,399.5011147,Rice,Silt,Arborio,85
79.58,90.2,144.86,19.21816566,43.63870813,268.0335553,Sugarcane,Loamy,Co 99004,74.93
78.69,63.52,80.18,33.62187255,54.44545298,106.7434674,Rice,Peaty,Jasmine,78.1
53.32,48.2,59.98,35.23258918,33.45261824,71.75817102,Tomato,Clay,Roma,29.15
69.39,62.32,88.43,19.44988171,86.77364369,99.95219393,Maize,Loamy,Sweet,38.46
63.7,61.24,64.72,13.94821641,93.16582058,75.14304424,Tomato,Peaty,Roma,59.46
59.42,57.68,82.34,11.55872694,48.14290644,114.6542868,Rice,Clay,Jasmine,73.63
76.73,71.04,97.66,11.26854863,60.76940042,130.4510015,Sugarcane,Loamy,Co 86032,60.93
72.7,97.4,150.01,13.1572957,92.22761629,281.6464024,Tomato,Loamy,Roma,73.07
63.17,49.89,63.73,14.16876511,94.85252801,59.69820774,Maize,Silt,Dent,42.28
87.43,92.53,163.04,28.43086269,80.08468072,277.479195,Sugarcane,Silt,Co 0238,85
86.78,104.27,180.11,27.72663609,95.56346214,325.775266,Sugarcane,Silt,Co 0238,85
25.63,34.33,66.95,18.56346697,48.97303369,47.53607763,Potato,Sandy,Red,16.7
61.42,80.49,135.83,30.81987277,40.63163593,224.2263969,Potato,Clay,Red,66.46
53.29,79.89,124.36,10.20645627,62.69162097,219.1236255,Tomato,Loamy,Beefsteak,52.03
52.78,53.09,77.08,37.14653174,48.17911307,81.18111945,Potato,Saline,Red,27.05
61.8,89.58,162.41,28.90245923,39.42274987,313.1021457,Sugarcane,Saline,Co 99004,72.12
62.18,52.66,66.95,12.38247456,77.73259901,98.02753326,Rice,Saline,Arborio,50.2
85.14,109.08,191,16.72883857,60.15931494,364.7921568,Sugarcane,Loamy,Co 0238,85
65.75,51.53,48.35,15.36857386,98.43649892,41.30038902,Wheat,Peaty,Hard Red,49.79
71.32,77.6,117.33,26.39759109,35.34858961,186.775369,Sugarcane,Loamy,Co 0238,53.12
65.06,52.45,65.54,12.51921705,90.21563241,57.22692763,Maize,Peaty,Sweet,46.22
60.18,62.45,89.32,10.40610725,45.06480878,141.5156351,Rice,Clay,Arborio,76.01
83.48,78,96.65,44.50283745,97.40975499,87.6979968,Potato,Clay,Yukon Gold,61.17
70.57,91.29,184.11,33.28090222,65.05369094,341.5861949,Sugarcane,Sandy,Co 86032,71.42
75.44,101.83,158.04,15.32022235,86.69758609,322.5708538,Wheat,Clay,Durum,85
43.66,42.14,72.95,33.66583217,78.96817677,50.55887637,Potato,Sandy,Yukon Gold,23.32
67.84,88.46,130.45,22.36592349,74.36297899,255.6736845,Wheat,Loamy,Durum,49.94
73.03,77.23,93.76,35.7642557,92.18325536,147.8607218,Wheat,Loamy,Durum,36.08
64.16,75.34,123.35,34.69062563,80.30314254,187.1591234,Potato,Saline,Russet,49.31
52.19,43.37,56.09,23.36323281,55.93360498,44.77534876,Maize,Saline,Dent,19.07
63.3,75.88,112.05,31.33280958,72.50400414,221.1852117,Wheat,Peaty,Hard Red,55.14
67.47,50.1,78.35,16.50097839,42.31624921,76.86887599,Rice,Loamy,Jasmine,48.19
53.85,34.49,67.88,27.52286389,93.47341069,58.36960706,Maize,Sandy,Flint,28.56
43.65,77.83,144,33.72481312,72.25002491,286.0576066,Tomato,Sandy,Beefsteak,39.02
50.96,36.82,38.86,40.5099779,35.12661409,32.39094042,Tomato,Peaty,Roma,19.44
51.9,44.77,63.02,26.48224918,50.5325094,67.88222133,Maize,Peaty,Flint,34.33
53.05,93.2,168.93,11.12059772,56.11654914,350.8273481,Wheat,Silt,Durum,69.82
42.28,37.56,69.63,44.83931565,67.2493889,51.03356489,Maize,Sandy,Sweet,11.79
80.13,92.29,143.19,36.404062,60.02002231,279.9660415,Rice,Clay,Basmati,85
59.67,59.54,88.5,44.70596977,50.36617975,155.6153422,Wheat,Saline,Soft Red,32.81
76.78,110.21,194.53,27.79495944,87.28336637,382.140692,Tomato,Peaty,Roma,85
76.45,66.37,79.92,14.26047642,98.11864434,88.63120053,Rice,Silt,Arborio,85
43.72,42.81,79.21,24.53775979,53.58155134,90.56537515,Sugarcane,Sandy,Co 86032,24.17
55.02,62.02,77.95,11.25677523,76.81806618,104.1174964,Wheat,Clay,Durum,45.04
66.71,86.59,138.66,34.10168882,68.65697013,252.9802391,Wheat,Loamy,Hard Red,46.81
43.24,88.21,172.44,24.3761947,77.87407525,351.4800094,Potato,Sandy,Red,54.07
44.1,75.39,150.88,43.32109846,68.59491275,284.4267516,Maize,Sandy,Dent,29.34
60.22,95.3,179.11,31.64131575,39.07404787,324.2996665,Potato,Silt,Yukon Gold,76.03
42.26,53.67,98.56,10.96545776,32.20007196,177.561712,Maize,Saline,Sweet,32.42
68.06,99.5,183.8,22.571351,44.59050256,381.1050988,Maize,Loamy,Flint,64.23
74.86,101.95,186.36,36.66748683,93.11477169,385.5325455,Maize,Saline,Flint,66.42
56.46,57.18,91.76,14.8521642,57.26716382,132.6674896,Maize,Loamy,Flint,30.89
31.36,40.07,71.04,42.66953705,38.5539056,96.48186816,Wheat,Sandy,Soft Red,12.15
88.66,115.8,211.73,37.33809246,82.2306157,397.0728651,Sugarcane,Silt,Co 99004,85
76.23,113.02,180.95,30.62027051,81.52471411,370.4406763,Wheat,Loamy,Durum,67.18
58.95,58.55,72.29,16.44950468,68.72070209,84.86396403,Tomato,Loamy,Cherry,34.01
54.16,80.62,142.46,22.38545796,95.45868724,249.0349124,Potato,Sandy,Yukon Gold,51.59
63.12,68.04,101.41,41.41073097,32.36397595,179.5129482,Maize,Clay,Flint,42.5
63.37,71.81,104.01,18.42437916,78.12827627,189.9077542,Tomato,Saline,Beefsteak,53.62
79.81,84.38,120.2,43.19912291,72.75330471,197.6928345,Tomato,Loamy,Cherry,48.68
76.55,81.31,149.88,16.97276824,74.14437837,272.297063,Maize,Loamy,Flint,57.79
61.5,63.01,89.63,12.9589062,80.40945027,91.6553037,Potato,Clay,Yukon Gold,63.85
58.28,48.72,73.66,43.49247546,42.25814494,98.25567015,Maize,Saline,Flint,21.25
81.95,60.81,78.17,21.43268913,79.89354238,61.8325985,Sugarcane,Peaty,Co 86032,83.15
77.29,88.02,145.52,16.59963545,93.88377834,252.8919525,Sugarcane,Saline,Co 0238,83.21
91.05,77.39,102.48,38.12702689,60.73099144,139.870461,Sugarcane,Loamy,Co 86032,55.95
56.43,93.3,165.66,19.0453708,61.53336643,329.8436815,Potato,Saline,Red,66.41
43.28,84.92,165.19,30.42159476,79.92047866,286.5940278,Potato,Sandy,Yukon Gold,43.92
55.53,89.87,155,17.27675673,40.18091656,326.3816247,Tomato,Loamy,Beefsteak,59.74
63.74,70.99,100.73,24.62848032,83.11778868,170.9029689,Wheat,Peaty,Soft Red,60.53
66.26,95.94,166.55,39.96391527,58.73073163,332.2876048,Wheat,Peaty,Hard Red,73.71
34.46,71.98,150.5,27.62802109,49.7306527,276.9180344,Potato,Sandy,Yukon Gold,38.86
84.25,84.67,135.01,27.21688439,69.91792193,213.7728796,Sugarcane,Saline,Co 99004,79.16
69.65,93.58,151.25,27.39973092,87.3474812,259.983659,Potato,Silt,Russet,80.55
84.01,95.93,150.23,27.83933011,93.51849341,259.5373245,Tomato,Loamy,Beefsteak,67.24
79.88,92.16,163.24,21.85554277,68.33785464,300.8928288,Sugarcane,Saline,Co 0238,85
31.07,46.14,86.36,33.63189646,42.00553682,145.8114667,Tomato,Sandy,Roma,20.73
75.19,74.7,113.89,35.62064212,84.60869107,177.8660365,Maize,Silt,Sweet,57.69
78.51,51.97,64.43,17.96651098,79.41260211,26.40942429,Sugarcane,Peaty,Co 0238,67.82
65.97,66.09,93.23,40.32402563,66.38210614,148.7841801,Wheat,Silt,Durum,45.25
57.51,61.05,72.7,29.57154452,55.4489355,95.80600795,Potato,Silt,Russet,44.35
81.87,89.88,129.56,35.55592727,99.26706911,222.629502,Rice,Saline,Arborio,80.42
43.89,76.74,166.45,17.56635709,47.63011383,340.666816,Rice,Sandy,Arborio,64.03
75.24,105.43,184.19,19.52015539,97.70637217,380.8294199,Maize,Saline,Sweet,73.96
76.82,99.29,173.25,38.6500532,67.64208698,337.9863115,Maize,Peaty,Flint,85
82,110.32,171.03,36.82169933,91.89950108,340.4645374,Wheat,Loamy,Soft Red,62.41
61.02,89.79,153.01,41.44070189,30.62620676,290.217338,Tomato,Loamy,Cherry,50.13
46.41,47.14,71.89,13.71994756,94.69154025,73.14960614,Rice,Sandy,Basmati,39.83
60.99,96.96,167.59,24.2941233,69.86859676,346.3641311,Wheat,Peaty,Hard Red,78.75
67.28,99.63,171.2,36.069623,45.52205427,361.6216549,Rice,Saline,Arborio,85
81.33,104.1,185.49,10.02064486,82.6976383,379.7400653,Sugarcane,Peaty,Co 99004,85
79.8,94.93,156.61,25.52493381,79.27450061,266.9679315,Sugarcane,Clay,Co 99004,85
88.51,77.75,122.67,41.76016188,82.95758678,166.2336999,Sugarcane,Silt,Co 99004,84.16
70.46,62.19,68.4,42.63924074,80.75401819,50.43412691,Potato,Peaty,Yukon Gold,46.71
70.84,112.38,205.17,38.20297691,58.31890548,390.3354503,Potato,Peaty,Yukon Gold,85
26.33,31.85,44.76,30.10792273,62.57152447,41.56512737,Wheat,Sandy,Durum,7.9
69.76,102.05,182.73,37.08761025,64.59118037,370.1774802,Maize,Saline,Dent,62.41
37,54.26,108.99,32.34213783,69.52868745,124.3579851,Potato,Sandy,Red,27.04
72.13,94.86,164.18,37.20095989,74.26798579,302.3947823,Potato,Saline,Russet,63.58
31.95,80.06,166.78,40.22250021,33.20924703,359.583797,Tomato,Sandy,Cherry,38.77
57.56,78.81,144.05,15.96913556,95.21379718,269.3415272,Rice,Sandy,Jasmine,70.47
73.96,112.67,200.63,33.13126391,54.57505011,376.9094622,Potato,Loamy,Red,78.36
47.41,55.15,84.85,19.49436897,52.71311621,132.852076,Tomato,Saline,Cherry,35.47
79.52,119.11,194.51,35.24911356,98.49828871,365.2709903,Potato,Silt,Red,85
70.16,64.23,80.08,33.12446385,86.46939636,69.755767,Potato,Peaty,Yukon Gold,52.95
47.5,50.34,71.34,22.32186496,34.22970965,102.247193,Wheat,Clay,Hard Red,30.81
61.27,92.32,184.78,33.98359009,72.20492035,388.1334103,Rice,Sandy,Jasmine,74.6
68.23,112.88,189.41,38.3608387,70.87135557,396.6763957,Tomato,Silt,Beefsteak,85
72.37,74.79,94.04,20.40834389,74.94256702,145.0022224,Rice,Saline,Basmati,72.14
43.82,53.13,80,14.61239196,30.44125603,102.4396879,Potato,Silt,Yukon Gold,37.7
50.91,53.46,73.07,13.89344546,46.81219437,122.3272945,Wheat,Clay,Hard Red,42.5
91,120,184.47,39.63545367,77.89344275,388.5931787,Rice,Clay,Arborio,85
55.73,42.13,51.39,35.07846973,84.90666819,45.65637596,Rice,Sandy,Arborio,29.76
43.42,79.57,142.45,20.44976416,32.43199641,269.9152555,Potato,Saline,Yukon Gold,51.48
74.62,85.05,127.72,21.18148015,99.59382866,178.5293383,Potato,Clay,Red,78.2
91.52,116.59,206.36,19.58295051,82.48108739,394.5138764,Sugarcane,Loamy,Co 99004,85
71.6,98.37,168.56,29.80176537,67.88459701,361.4264529,Tomato,Peaty,Beefsteak,85
59.16,54.94,69.63,18.4761131,61.72247501,95.18128812,Tomato,Silt,Roma,44.85
40.16,41.58,68.59,21.49873567,79.85127685,78.63967929,Tomato,Sandy,Beefsteak,27.91
55.95,77.95,140.69,16.19512794,47.43409532,261.1858547,Maize,Clay,Flint,64.7
75.1,84,127.89,15.12317423,95.32337699,218.1620604,Rice,Saline,Arborio,85
72.05,103.92,171.11,41.35040533,58.44998952,382.5282851,Tomato,Saline,Cherry,70.35
59.13,48.16,45.08,21.92453185,79.11440231,27.11565882,Tomato,Peaty,Cherry,40.85
61.06,60.14,75.12,13.00198683,80.38988478,63.96119581,Potato,Peaty,Yukon Gold,54.74
70.73,110.49,189.28,36.50393819,88.68404222,356.2356642,Potato,Saline,Yukon Gold,67.89
71.26,91.66,171.53,19.29369171,59.59834045,323.6930242,Maize,Peaty,Sweet,85
60.23,85.6,139.72,20.75597264,65.27089603,277.1045313,Tomato,Silt,Roma,74.02
54.77,82.79,130.84,18.01516332,82.45750117,269.0695953,Wheat,Saline,Hard Red,46.24
62.15,54.33,86.89,14.34273333,39.82544107,110.3872954,Sugarcane,Peaty,Co 0238,68.67
73.13,79.48,126.54,24.91144878,91.88274062,208.5339166,Maize,Silt,Sweet,67.19
96.43,78.76,102.98,44.97476959,84.77314398,112.5637635,Sugarcane,Loamy,Co 86032,53.11
34.46,38.21,66.38,27.682348,60.57082803,82.99700498,Wheat,Sandy,Hard Red,16.68
74.61,100.21,173.77,16.43412544,61.91598672,360.2066266,Rice,Clay,Basmati,85
78.2,103.06,178.28,39.17153449,47.87472117,357.703002,Rice,Clay,Basmati,85
44.8,71.42,116.24,10.06773223,40.27097126,235.7412613,Wheat,Peaty,Durum,59.08
60.86,65.03,110.65,19.26216325,36.64730384,199.1858056,Sugarcane,Saline,Co 86032,58.4
59.15,100.49,182.57,30.09632579,48.20155525,363.4665585,Potato,Silt,Red,78.98
66.65,78.13,113.03,23.40777467,72.0132102,218.0570993,Tomato,Clay,Roma,74.54
60.11,92.37,179,17.50075773,37.68066761,348.0964878,Maize,Loamy,Flint,54.4
55.5,95.75,165.86,18.63805468,42.68130381,330.9790373,Tomato,Clay,Beefsteak,85
64.83,76.82,118.81,36.17842837,60.32437817,164.7867548,Potato,Silt,Russet,57.79
51.8,61.25,76.15,17.66795812,68.0652059,114.5670804,Tomato,Silt,Roma,47.73
73.03,71.58,108.84,19.8496879,89.02105348,162.3410972,Rice,Saline,Jasmine,74.56
67.29,60.44,71.86,42.03722716,81.36653736,85.12532628,Wheat,Peaty,Hard Red,35.07
65.25,60.48,70.99,26.62157163,81.42660158,106.3831647,Wheat,Peaty,Durum,50.56
67.07,95.03,141.38,22.92563081,72.04416861,282.3509124,Wheat,Loamy,Hard Red,49.47
65.22,84.44,127.07,22.95452034,68.09376249,232.8207491,Wheat,Clay,Durum,65.98
42.77,50.96,83.46,33.00885178,75.00220888,131.6410892,Wheat,Sandy,Hard Red,23.59
84.12,86.82,138.33,40.65183013,93.93376419,240.8368779,Maize,Silt,Flint,68.64
86.76,58.86,92.41,15.4753728,89.809054,86.00263719,Sugarcane,Clay,Co 99004,85
94.73,94.18,138.32,37.55418644,96.80643283,228.4041153,Rice,Loamy,Basmati,85
70.26,60.61,94.81,36.9676039,69.47652452,74.43933564,Potato,Loamy,Russet,32.93
48.6,49.3,92.42,11.90011812,36.16047652,124.3296027,Maize,Loamy,Sweet,27.07
58.83,64.97,85.29,10.94144472,63.09559197,140.0080399,Wheat,Peaty,Soft Red,59.43
58.38,43.03,56.83,26.50562319,42.48792073,48.94592245,Tomato,Clay,Beefsteak,38.71
70.76,48.07,63.46,41.70483558,56.01452626,44.45539018,Maize,Loamy,Flint,16.18
64.58,47.83,48.21,28.00590566,85.81727927,29.80108593,Tomato,Silt,Roma,43.3
66.11,70.59,86.74,31.00877844,92.36379644,108.9872198,Tomato,Saline,Cherry,43.47
85.78,119.14,194.75,33.46268614,92.46532734,385.1835129,Tomato,Loamy,Beefsteak,84.41
47.97,94.05,158.58,44.84239782,32.0679816,359.8049101,Wheat,Saline,Soft Red,39.79
67.58,50.59,67.54,26.55259991,60.0506582,57.4863049,Sugarcane,Saline,Co 0238,39.19
60.31,40.16,61.29,38.23359108,53.34343445,35.53006339,Maize,Clay,Flint,23.73
65.62,58.9,66.46,25.66076192,68.86104513,31.38416422,Potato,Loamy,Red,27.83
79.2,84.06,129.13,36.38981097,81.48505264,208.2499154,Maize,Loamy,Dent,42.81
56.17,57.7,98.95,32.07290139,32.20160457,172.4688227,Maize,Saline,Dent,31.16
66.41,73.7,120.4,23.31829046,32.53326142,199.3740814,Sugarcane,Silt,Co 0238,67.05
60.52,45.86,64.37,14.70849481,31.3512847,71.98852643,Sugarcane,Peaty,Co 99004,53.2
78.04,115.86,189.55,39.68875922,69.76012247,393.7114625,Tomato,Loamy,Cherry,75.27
73.34,46.43,48.59,23.17518809,76.55850617,24.98242995,Rice,Saline,Basmati,49.57
80.11,99.46,166.48,23.31806339,65.69571471,313.6886124,Sugarcane,Peaty,Co 0238,85
65.71,54.75,74.67,18.55311612,91.33421173,67.23629753,Maize,Silt,Dent,44.85
73,80.16,109.87,32.57423047,84.06863085,183.4168874,Wheat,Loamy,Durum,39.98
43.28,71.88,140.06,25.68361138,92.05789989,267.9363693,Wheat,Sandy,Durum,36.57
101.76,100.02,150.51,44.82343619,98.25344221,248.9229159,Sugarcane,Clay,Co 86032,85
49.28,98.4,181.24,15.92211663,64.30754224,392.7452892,Tomato,Saline,Beefsteak,68.52
75.73,107.52,166.54,33.56929978,89.40665224,308.4465432,Tomato,Loamy,Cherry,67.21
84.66,71.15,100.21,39.68139447,93.05567642,146.2151288,Rice,Saline,Basmati,64.17
86.88,113.38,195.3,32.71938314,68.16319055,385.5285003,Sugarcane,Silt,Co 86032,85
78.18,103.99,177.5,32.1703762,52.20046491,350.228009,Sugarcane,Silt,Co 99004,85
65.55,79.37,125.4,33.34685105,72.39926085,227.3926369,Wheat,Peaty,Durum,64.91
19.37,46.49,90.35,16.58320706,39.44657262,154.6477834,Potato,Sandy,Yukon Gold,22
36.02,42.11,68.18,10.06727744,86.61777305,107.9223397,Wheat,Sandy,Soft Red,25.74
60.03,81.45,134.41,12.43213405,67.65988409,212.3515848,Potato,Peaty,Red,79.18
66.99,54.26,57.29,24.25165588,93.95236521,56.05761132,Maize,Saline,Sweet,29.8
62.35,97.37,157.08,10.13416814,86.26184555,325.4415655,Wheat,Silt,Soft Red,78.72
63.97,70.13,114.09,23.60689231,59.4338534,149.1109512,Potato,Clay,Russet,60.4
76.33,96.53,159.18,40.6614111,89.94506896,293.5127029,Maize,Saline,Sweet,54.73
71.53,92.98,155.69,29.71750212,65.50570152,240.0475225,Potato,Clay,Yukon Gold,76.78
32.17,81.6,167.77,11.78067792,70.80305967,366.5222619,Wheat,Sandy,Hard Red,39.93
67.64,65.08,100.73,37.9620611,44.45461649,152.5072163,Sugarcane,Saline,Co 0238,45.62
42.66,56.78,83.76,28.40266365,99.69027492,121.5891915,Wheat,Sandy,Durum,24.31
62.9,78.31,116.83,27.35546307,78.24195547,204.8271381,Maize,Peaty,Sweet,56.37
75.06,75.57,90.91,41.25674178,93.53871735,135.0416969,Wheat,Peaty,Hard Red,54.89
67.43,106.54,166.32,27.14592382,45.52514782,356.2020151,Tomato,Clay,Cherry,85
68.52,91.28,148.6,28.50699009,64.52629589,281.8151847,Wheat,Clay,Durum,70.74
67.9,52.42,67.38,28.47374042,45.96713389,65.55430208,Rice,Peaty,Arborio,63.05
70.43,60.08,62.3,24.42104527,88.36836376,68.69402545,Rice,Saline,Jasmine,50.65
60.19,54.7,54.36,41.66569215,43.07356604,63.7308774,Wheat,Clay,Soft Red,27.61
65.49,99.77,170.79,17.79508601,69.46140147,348.0750328,Tomato,Clay,Beefsteak,85
63.9,67.84,105.78,31.54351772,63.41586213,147.087999,Potato,Saline,Russet,44.77
45.13,51.92,89.53,17.41749612,40.9865089,153.0599868,Maize,Silt,Flint,39.7
50.29,93.69,188.21,41.0378304,43.40784751,393.9972734,Rice,Sandy,Basmati,65.27
73.21,72.48,102.7,20.89862597,93.39837486,134.0039281,Maize,Loamy,Dent,41.65
39.14,74.79,151.22,12.10854335,98.20761724,259.9405816,Potato,Sandy,Yukon Gold,43.37
46.2,71.86,117.72,12.85677197,41.31419903,212.8421366,Tomato,Peaty,Roma,64.15
52.1,43.59,49.38,31.81733519,46.4887739,48.83153762,Tomato,Peaty,Beefsteak,27.65
75.75,114.48,194.93,24.2813054,78.08574272,371.5682044,Potato,Loamy,Russet,82.65
63.7,76.7,104.64,22.78621582,66.7110779,173.9178703,Rice,Peaty,Jasmine,85
69.27,56.3,86.79,36.99916164,75.19101964,102.9599948,Maize,Saline,Flint,34.21
39.34,67.56,135.09,44.32064151,66.57479547,245.4821075,Tomato,Sandy,Cherry,32.36
61.95,87.12,136.29,32.20929141,65.48079952,272.2214308,Tomato,Saline,Cherry,55.22
74.46,84.49,139.72,34.34516641,71.94596606,243.990469,Maize,Clay,Flint,61.66
77.59,83.87,116.13,38.5163558,66.71515127,196.551747,Tomato,Clay,Beefsteak,69.45
33.4,77.72,153.71,27.98439011,40.24808851,331.9080647,Tomato,Sandy,Beefsteak,38.69
57.71,99.43,176.91,14.34672184,59.23019909,397.4720162,Tomato,Peaty,Cherry,85
64.47,94.88,155.13,26.57235999,76.7668831,264.3752918,Potato,Silt,Russet,72.93
79.69,95.13,148.84,39.05209053,86.69690764,222.1662142,Potato,Silt,Russet,73.01
82.61,107.07,173.5,38.67488785,98.76419671,322.1024399,Maize,Peaty,Dent,85
66.51,68.97,84.75,28.08882673,78.7678209,128.382341,Wheat,Clay,Durum,48.36
37.36,70.46,151,17.16957079,63.20131278,300.6678815,Maize,Sandy,Sweet,40.34
48.61,56.79,89.84,11.21781384,68.28504144,114.6538745,Potato,Saline,Russet,35.51
59.21,59.32,87.55,21.2659205,55.54241375,86.18115563,Potato,Clay,Russet,49.61
78.13,55.52,66.11,33.0912212,73.19359133,35.1788138,Sugarcane,Silt,Co 0238,53.55
76.3,99.72,160.6,18.28983682,82.31703021,318.0091572,Maize,Clay,Sweet,85
73.64,87.98,162.26,23.30980125,55.91220541,287.2959057,Sugarcane,Saline,Co 0238,79.79
75.51,98.21,183.54,27.62092647,39.41298446,360.1381269,Sugarcane,Peaty,Co 86032,85
49.62,56.15,119.43,44.92459588,32.5222443,202.4221787,Sugarcane,Sandy,Co 86032,31.84
26.05,50.79,93.78,29.97441261,42.15653125,175.4888267,Wheat,Sandy,Soft Red,19.47
69.8,98.13,160.96,34.81398799,59.49029419,326.9854337,Wheat,Loamy,Soft Red,56.35
77.35,77.22,116.39,22.78935527,90.79470684,175.7437597,Rice,Silt,Arborio,85
62.26,71.34,78.04,33.62786611,90.64740555,133.5093462,Tomato,Saline,Roma,36.39
70.9,57.65,57.58,40.07564785,94.11943973,43.88287826,Wheat,Peaty,Soft Red,38.18
62.35,49.29,61.44,26.28227498,35.8180142,60.9588993,Rice,Clay,Basmati,50.68
56.73,54.45,70.41,24.64766277,50.00465362,52.13686446,Potato,Clay,Russet,42.64
61.68,94.41,147.42,37.65628127,51.95213962,316.7267925,Tomato,Saline,Cherry,56.99
72.84,82.76,142.59,21.15183574,49.40145919,272.6025088,Sugarcane,Peaty,Co 86032,85
72.7,87.93,160.92,12.92515203,87.65688714,278.8718217,Maize,Peaty,Flint,85
47.84,42.24,48.96,19.57546585,45.82571133,50.44876444,Tomato,Peaty,Beefsteak,34.66
48.23,38.3,66.22,11.49116775,47.84207718,57.73699246,Maize,Peaty,Dent,37.65
70.99,95.27,174.9,28.87236015,59.26675484,334.045594,Maize,Peaty,Flint,85
59.03,35.8,46.33,14.58724892,48.9085451,26.09972021,Rice,Silt,Arborio,48.91
53.66,49.48,52.54,26.44193669,67.78618064,50.6945959,Tomato,Saline,Cherry,29.34
81.56,109.96,201.08,42.98959029,71.7983112,395.9840198,Maize,Peaty,Flint,85
42.86,39.42,48.66,34.23603588,37.67453062,42.50021818,Wheat,Silt,Hard Red,16.34
72.45,65.8,85.04,30.52727882,97.8692477,120.8648884,Wheat,Saline,Hard Red,42.21
59.8,83.99,133.04,29.93129374,81.59753418,254.6514493,Wheat,Saline,Soft Red,43.96
71.24,67.92,120.77,13.87199801,55.53480687,169.9793377,Sugarcane,Loamy,Co 86032,66.68
22.27,45.77,93.49,15.43795778,31.0676807,170.0351274,Tomato,Sandy,Beefsteak,27.1
84.87,104.72,173.67,34.71542264,89.51795973,328.4659447,Maize,Loamy,Flint,63.67
