Temperature,Humidity,Rainfall,Sunlight,Crop_Type,Crop_Stage,Soil_Moisture
39.59,86.77,6.49,High,Wheat,Fruiting,36.0
32.72,51.75,18.42,High,Rice,Flowering,54.82
28.09,86.92,14.92,High,Wheat,Harvest,63.25
35.43,44.35,18.29,Low,Maize,Flowering,60.3
28.71,49.08,8.91,High,Cotton,Harvest,35.19
20.81,44.12,8.9,High,Cotton,Seedling,54.68
20.4,85.42,7.17,High,Cotton,Seedling,59.39
31.86,45.89,10.87,Low,Maize,Vegetative,46.04
39.83,51.01,19.15,Moderate,Maize,Flowering,57.11
23.62,56.3,15.87,High,Sugarcane,Fruiting,55.05
29.92,70.36,17.05,Low,Wheat,Fruiting,77.51
35.95,51.17,14.17,Moderate,Sugarcane,Fruiting,55.31
28.84,52.51,15.34,High,Rice,Seedling,65.39
20.01,68.5,17.84,Moderate,Cotton,Harvest,77.23
38.97,79.9,2.18,Moderate,Wheat,Vegetative,25.45
24.1,58.95,10.43,Moderate,Rice,Seedling,64.0
23.92,62.93,13.62,Low,Wheat,Harvest,70.88
37.76,69.34,14.43,Low,Sugarcane,Flowering,55.59
22.12,45.84,4.93,High,Cotton,Fruiting,33.14
37.21,69.72,9.33,High,Maize,Fruiting,43.63
38.25,82.82,4.41,High,Sugarcane,Harvest,39.06
33.53,84.13,2.91,Moderate,Cotton,Harvest,39.01
30.25,45.25,15.46,Moderate,Wheat,Harvest,56.87
33.93,42.56,18.19,High,Rice,Seedling,56.17
29.93,54.23,11.65,High,Maize,Flowering,39.96
33.68,72.13,5.05,Moderate,Maize,Seedling,47.4
20.86,60.15,18.11,Low,Sugarcane,Vegetative,78.37
35.42,57.17,13.08,Moderate,Sugarcane,Flowering,55.49
22.18,59.55,18.73,High,Maize,Vegetative,67.78
33.05,65.77,18.42,High,Maize,Harvest,66.67
29.24,70.3,15.66,Moderate,Maize,Harvest,71.83
29.01,77.82,18.44,Moderate,Maize,Fruiting,73.36
35.95,43.6,9.54,Moderate,Wheat,Flowering,38.14
29.78,87.76,4.21,Moderate,Rice,Fruiting,41.22
27.76,84.01,13.72,Low,Maize,Seedling,76.45
20.05,65.39,4.36,High,Wheat,Vegetative,37.22
34.31,65.05,5.65,Low,Wheat,Fruiting,40.8
32.08,46.49,11.09,High,Rice,Vegetative,37.27
35.3,88.1,18.59,High,Sugarcane,Flowering,59.22
29.17,55.68,13.42,Moderate,Rice,Flowering,54.86
23.12,69.71,1.07,Low,Wheat,Vegetative,40.06
29.75,54.6,15.84,Moderate,Rice,Harvest,57.32
27.14,58.41,13.9,Low,Wheat,Seedling,60.05
22.27,52.57,3.89,Moderate,Maize,Flowering,37.53
35.99,79.96,2.22,Low,Rice,Harvest,40.1
38.54,69.85,19.13,Low,Sugarcane,Seedling,78.69
26.5,61.88,8.1,Low,Wheat,Vegetative,60.69
30.82,51.84,14.2,Low,Maize,Fruiting,53.87
28.38,74.75,4.97,Low,Maize,Flowering,43.57
36.23,57.01,6.66,Low,Sugarcane,Vegetative,45.06
28.57,64.99,9.75,High,Cotton,Flowering,49.86
24.33,72.31,9.76,Low,Cotton,Harvest,55.69
33.57,60.55,0.58,Low,Wheat,Fruiting,28.63
34.42,89.15,16.7,Moderate,Cotton,Seedling,66.89
33.71,47.48,11.28,Moderate,Maize,Seedling,46.5
29.16,70.27,8.63,Moderate,Rice,Seedling,60.04
33.56,48.63,1.12,High,Wheat,Flowering,12.15
20.66,61.82,9.51,Low,Rice,Fruiting,52.86
21.48,72.45,13.72,High,Wheat,Harvest,67.49
37.1,43.63,11.93,High,Sugarcane,Harvest,33.0
20.05,56.86,0.5,Low,Wheat,Vegetative,47.83
20.84,42.78,11.18,Low,Cotton,Vegetative,62.2
28.89,53.99,9.08,Low,Maize,Flowering,49.99
26.48,76.77,10.71,Moderate,Wheat,Harvest,66.35
21.24,49.68,3.18,High,Cotton,Seedling,43.27
39.62,48.37,19.52,High,Rice,Flowering,46.9
34.07,58.28,11.59,Low,Maize,Fruiting,49.26
36.89,60.85,13.85,Low,Sugarcane,Flowering,53.25
33.9,52.85,16.33,Moderate,Wheat,Flowering,54.04
29.06,63.29,5.01,Moderate,Cotton,Harvest,36.93
28.83,80.52,13.98,Moderate,Sugarcane,Flowering,61.5
29.16,83.38,19.88,Low,Wheat,Harvest,84.65
32.13,87.67,3.06,Moderate,Wheat,Fruiting,37.69
35.91,46.82,15.93,Low,Sugarcane,Seedling,64.68
35.12,52.86,8.75,Low,Maize,Vegetative,51.86
21.49,65.8,8.48,Moderate,Sugarcane,Fruiting,51.89
20.21,50.06,13.8,High,Sugarcane,Fruiting,51.1
29.44,83.5,16.76,High,Rice,Vegetative,66.83
30.47,84.88,17.6,Moderate,Wheat,Harvest,76.76
24.76,58.65,13.71,Low,Sugarcane,Seedling,62.3
32.08,88.86,11.13,Moderate,Cotton,Seedling,61.84
20.06,75.12,9.43,High,Cotton,Fruiting,52.01
37.97,58.35,0.79,Moderate,Rice,Seedling,24.41
25.7,54.25,4.5,High,Cotton,Flowering,34.33
31.94,62.65,3.03,Moderate,Sugarcane,Seedling,38.62
26.55,43.37,0.7,High,Rice,Seedling,27.13
21.02,45.31,11.11,Moderate,Rice,Vegetative,47.41
20.96,57.4,5.78,Moderate,Wheat,Vegetative,50.42
32.36,41.64,0.24,High,Wheat,Harvest,22.55
29.41,85.22,15.81,Moderate,Maize,Fruiting,69.61
33.08,83.0,6.68,Low,Cotton,Fruiting,45.27
37.34,89.39,14.96,Moderate,Wheat,Flowering,54.28
33.26,74.02,15.27,Moderate,Wheat,Seedling,61.69
28.09,45.65,15.57,Low,Sugarcane,Flowering,53.11
35.87,74.0,7.33,Low,Wheat,Fruiting,51.63
39.67,78.37,17.37,Moderate,Sugarcane,Harvest,68.33
33.73,62.36,10.67,High,Sugarcane,Seedling,51.6
26.4,64.82,1.77,Moderate,Maize,Harvest,38.74
36.0,66.05,12.31,Moderate,Cotton,Harvest,45.36
25.46,70.61,10.31,Low,Maize,Harvest,60.91
25.66,42.26,7.11,Moderate,Maize,Flowering,30.22
32.34,67.89,4.18,Moderate,Maize,Vegetative,34.77
39.48,76.83,2.19,Low,Rice,Seedling,43.86
30.36,80.03,17.23,High,Maize,Fruiting,65.47
37.94,70.48,13.37,High,Maize,Harvest,44.76
23.32,52.14,16.54,Moderate,Rice,Harvest,70.03
21.05,72.95,14.46,Low,Maize,Harvest,67.99
35.19,84.24,2.96,Moderate,Maize,Vegetative,35.17
39.36,64.77,18.65,Low,Maize,Flowering,60.72
36.52,81.13,10.34,Moderate,Cotton,Seedling,57.36
22.82,43.21,15.17,Moderate,Sugarcane,Flowering,59.82
30.8,62.34,7.73,Moderate,Wheat,Harvest,41.03
29.11,45.18,14.42,Moderate,Sugarcane,Vegetative,49.28
28.6,62.9,9.98,High,Rice,Flowering,40.45
22.88,81.61,3.62,Moderate,Sugarcane,Harvest,54.85
30.37,70.93,11.79,High,Cotton,Fruiting,54.97
26.61,53.94,10.25,Moderate,Maize,Seedling,49.21
20.09,85.9,18.52,Low,Cotton,Vegetative,88.1
37.81,40.16,6.57,High,Sugarcane,Vegetative,28.38
26.66,89.55,19.76,High,Wheat,Flowering,72.04
24.98,70.14,2.22,Moderate,Cotton,Flowering,40.54
29.57,52.12,14.38,High,Maize,Fruiting,42.52
37.74,89.06,8.19,Moderate,Wheat,Vegetative,51.76
24.8,84.81,19.32,Moderate,Rice,Fruiting,75.47
25.05,41.51,6.32,Low,Rice,Fruiting,33.88
34.13,62.48,18.48,Low,Wheat,Seedling,68.51
28.8,73.76,16.17,High,Sugarcane,Seedling,66.25
32.71,48.1,5.97,Moderate,Sugarcane,Vegetative,41.18
36.0,45.26,12.51,Low,Cotton,Seedling,53.16
36.95,67.88,9.77,Low,Sugarcane,Fruiting,40.54
33.94,54.94,12.45,High,Maize,Harvest,44.14
24.63,61.65,14.17,Moderate,Rice,Harvest,70.85
23.3,82.73,13.61,Low,Maize,Vegetative,68.34
23.43,73.14,14.1,Moderate,Sugarcane,Harvest,60.88
38.51,81.71,12.27,Moderate,Cotton,Harvest,55.11
26.2,66.84,17.81,High,Cotton,Flowering,62.46
20.72,47.71,4.85,High,Wheat,Vegetative,42.44
30.81,83.35,9.21,High,Wheat,Vegetative,53.55
38.36,50.4,8.65,Moderate,Cotton,Fruiting,41.14
22.54,62.13,17.45,Moderate,Cotton,Fruiting,63.18
38.89,75.12,15.56,Low,Sugarcane,Vegetative,65.12
34.78,89.08,14.45,Low,Rice,Harvest,77.59
29.66,68.05,16.62,Moderate,Rice,Seedling,67.76
33.32,51.38,4.44,High,Maize,Flowering,23.21
26.84,61.26,3.86,High,Wheat,Fruiting,30.39
34.28,41.83,5.09,Low,Maize,Harvest,33.03
31.68,50.92,18.83,Moderate,Wheat,Vegetative,60.08
26.89,86.22,8.96,Low,Maize,Vegetative,67.68
20.84,76.34,3.05,Moderate,Maize,Flowering,49.47
30.42,76.32,14.01,Low,Cotton,Fruiting,70.66
39.66,72.46,5.86,Low,Sugarcane,Fruiting,45.44
30.75,87.72,7.19,High,Sugarcane,Flowering,40.93
32.9,51.64,7.82,Moderate,Sugarcane,Harvest,32.54
39.28,53.93,13.42,Moderate,Sugarcane,Fruiting,48.22
24.14,75.58,12.47,Low,Wheat,Flowering,66.51
26.61,66.73,18.36,Moderate,Rice,Seedling,77.67
28.46,48.08,13.55,Moderate,Maize,Harvest,60.91
33.55,53.95,3.19,Moderate,Rice,Fruiting,24.96
32.72,69.73,4.13,Low,Wheat,Seedling,40.44
39.1,68.8,0.58,Low,Wheat,Harvest,29.62
37.34,58.8,10.89,Low,Maize,Fruiting,47.52
21.07,84.55,10.96,Low,Rice,Harvest,74.4
38.93,58.3,4.37,Moderate,Maize,Vegetative,27.18
29.17,46.47,13.12,Moderate,Wheat,Harvest,57.74
21.42,55.94,7.62,High,Sugarcane,Harvest,43.3
33.94,69.07,17.96,Moderate,Sugarcane,Flowering,64.17
32.23,58.54,7.36,Moderate,Maize,Vegetative,44.98
27.73,68.16,12.63,Moderate,Rice,Flowering,56.27
37.51,87.85,5.72,Low,Cotton,Vegetative,49.92
38.84,74.48,2.62,High,Maize,Vegetative,30.98
21.23,62.66,13.37,High,Cotton,Vegetative,64.63
21.49,72.51,1.93,Low,Cotton,Vegetative,41.29
36.64,58.71,5.91,Moderate,Maize,Vegetative,28.26
24.09,79.47,13.3,Moderate,Sugarcane,Harvest,73.94
29.26,41.29,14.61,High,Wheat,Flowering,53.34
23.77,76.44,13.66,Low,Wheat,Seedling,79.54
34.76,54.23,19.83,Low,Wheat,Harvest,66.29
35.46,51.68,12.88,Low,Cotton,Flowering,43.92
35.94,44.43,11.03,Low,Maize,Vegetative,45.5
31.43,69.15,1.22,Low,Maize,Fruiting,35.01
25.06,46.81,18.22,Low,Wheat,Flowering,65.92
20.16,67.68,11.89,Low,Wheat,Flowering,69.19
34.6,51.66,16.02,High,Maize,Fruiting,41.16
24.29,78.36,12.47,High,Wheat,Fruiting,55.35
28.32,49.28,4.78,Low,Rice,Seedling,38.06
35.47,70.96,17.66,High,Wheat,Harvest,54.1
24.48,44.61,11.84,Moderate,Cotton,Seedling,50.45
30.51,70.12,11.12,High,Cotton,Seedling,53.35
33.55,55.1,7.21,Low,Rice,Harvest,38.28
31.51,69.5,10.26,Low,Wheat,Vegetative,54.35
39.28,76.35,13.92,Low,Sugarcane,Vegetative,56.84
28.62,83.13,7.97,Low,Maize,Seedling,67.16
21.7,82.91,4.35,High,Cotton,Seedling,49.98
37.76,79.66,9.58,Low,Maize,Seedling,49.56
34.44,79.09,0.46,Low,Maize,Flowering,33.67
28.6,87.91,1.53,High,Sugarcane,Fruiting,29.38
36.53,64.8,6.94,High,Wheat,Flowering,33.8
33.06,47.6,1.5,Moderate,Wheat,Seedling,25.44
36.7,73.11,19.19,High,Rice,Seedling,68.23
37.06,77.22,15.38,Moderate,Sugarcane,Seedling,70.62
35.19,68.67,7.58,Low,Rice,Fruiting,42.51
29.23,40.68,11.88,Moderate,Sugarcane,Harvest,54.76
39.36,59.86,12.09,High,Wheat,Vegetative,37.56
29.22,41.46,2.16,High,Maize,Harvest,27.91
35.63,69.0,17.33,Low,Maize,Seedling,72.27
23.96,49.13,5.96,Low,Sugarcane,Flowering,49.92
35.57,54.66,17.63,High,Cotton,Harvest,50.81
37.51,48.55,9.36,High,Rice,Harvest,34.04
22.84,82.55,6.5,High,Wheat,Flowering,46.6
26.75,53.72,6.33,Low,Wheat,Harvest,51.95
37.88,87.74,15.63,Low,Maize,Harvest,75.19
35.57,51.76,9.91,High,Wheat,Harvest,41.24
23.91,83.9,16.82,Low,Wheat,Vegetative,82.56
20.65,74.74,8.22,Moderate,Maize,Harvest,54.97
28.42,79.98,10.35,High,Sugarcane,Flowering,42.6
24.62,78.34,2.61,Moderate,Wheat,Seedling,44.87
26.9,48.43,8.85,Moderate,Rice,Seedling,44.64
30.27,40.24,2.07,High,Maize,Flowering,22.2
27.4,48.91,2.25,Moderate,Wheat,Fruiting,33.97
21.45,66.95,2.37,Moderate,Sugarcane,Seedling,49.89
37.55,43.81,10.33,Low,Sugarcane,Seedling,51.35
26.83,75.46,5.39,Moderate,Maize,Vegetative,50.9
30.02,52.34,10.13,Moderate,Wheat,Fruiting,43.21
39.77,80.35,3.97,High,Maize,Flowering,22.52
26.76,68.33,13.49,Moderate,Rice,Seedling,60.46
20.14,44.31,12.02,Moderate,Wheat,Vegetative,57.57
23.0,51.03,10.45,High,Sugarcane,Flowering,47.89
33.81,72.58,14.54,Moderate,Wheat,Fruiting,61.48
24.64,58.38,15.72,Low,Cotton,Flowering,72.79
32.62,41.07,15.8,Low,Maize,Seedling,66.48
32.09,44.25,13.66,Moderate,Rice,Harvest,45.47
23.78,80.18,15.81,Low,Wheat,Flowering,79.87
32.57,68.1,3.78,High,Sugarcane,Fruiting,20.23
33.82,48.64,9.74,High,Maize,Harvest,35.33
34.2,55.24,3.62,Moderate,Maize,Flowering,28.98
27.74,68.8,5.87,Low,Sugarcane,Flowering,51.88
22.61,57.14,10.01,Low,Rice,Fruiting,63.55
34.85,89.8,18.62,Low,Sugarcane,Vegetative,75.36
29.22,73.11,5.69,Moderate,Cotton,Vegetative,40.82
33.48,80.81,14.23,High,Wheat,Vegetative,56.53
38.19,65.72,9.73,Low,Rice,Seedling,45.02
20.26,67.81,18.92,Low,Cotton,Flowering,82.94
26.76,60.25,1.5,High,Wheat,Seedling,36.67
37.48,78.91,18.8,Moderate,Cotton,Flowering,58.49
38.42,54.42,12.51,High,Wheat,Flowering,41.53
35.48,79.36,17.74,High,Wheat,Vegetative,63.19
33.49,80.48,14.26,Moderate,Sugarcane,Harvest,70.62
22.49,50.41,18.37,Moderate,Maize,Fruiting,63.93
29.13,75.55,1.92,Low,Maize,Harvest,43.55
37.67,76.45,1.29,High,Sugarcane,Seedling,29.44
30.43,69.73,1.46,High,Rice,Fruiting,28.43
22.42,89.44,2.39,Moderate,Sugarcane,Flowering,40.23
34.25,44.09,2.06,High,Cotton,Vegetative,12.32
31.53,58.16,6.07,High,Maize,Fruiting,25.98
34.63,78.48,10.32,High,Maize,Vegetative,43.4
40.0,73.46,19.41,High,Sugarcane,Fruiting,49.82
29.38,68.03,2.42,Low,Maize,Vegetative,35.99
38.63,47.84,15.02,High,Cotton,Seedling,48.3
23.27,48.3,9.66,High,Rice,Harvest,44.67
28.12,76.4,2.97,Moderate,Maize,Vegetative,41.75
24.3,68.55,19.95,Moderate,Rice,Fruiting,71.93
35.16,73.43,2.67,Low,Rice,Seedling,35.8
39.86,63.62,16.64,High,Cotton,Seedling,53.96
36.21,64.37,15.53,High,Cotton,Fruiting,56.21
34.1,61.73,16.15,High,Wheat,Vegetative,48.35
36.01,79.72,14.13,High,Cotton,Vegetative,51.56
25.43,47.73,13.9,Moderate,Sugarcane,Flowering,55.21
37.3,86.69,3.52,Moderate,Maize,Seedling,45.55
35.97,73.66,5.38,Moderate,Sugarcane,Flowering,34.22
28.54,59.76,13.54,Low,Cotton,Harvest,58.45
22.06,89.9,5.43,Moderate,Cotton,Flowering,43.32
38.39,42.02,6.15,Low,Wheat,Seedling,31.4
39.5,59.86,19.83,Low,Rice,Vegetative,62.98
34.86,73.17,18.08,Moderate,Wheat,Flowering,71.08
24.45,40.51,18.21,Low,Sugarcane,Flowering,72.06
20.78,59.05,6.7,Moderate,Cotton,Flowering,40.18
22.97,63.25,14.89,Moderate,Rice,Vegetative,64.84
31.16,64.11,12.66,High,Rice,Seedling,56.68
27.16,81.91,4.2,High,Sugarcane,Harvest,47.98
23.88,64.63,4.61,Moderate,Wheat,Vegetative,44.95
27.1,60.01,15.47,High,Wheat,Fruiting,49.59
35.73,82.74,4.38,High,Wheat,Vegetative,32.27
31.59,45.1,4.66,Low,Sugarcane,Seedling,31.62
33.86,55.61,13.1,Moderate,Rice,Vegetative,56.3
20.22,49.88,4.66,Low,Rice,Harvest,54.24
30.29,66.67,7.34,High,Rice,Vegetative,38.68
29.74,67.37,18.44,Moderate,Sugarcane,Vegetative,70.03
31.85,80.05,12.83,Moderate,Rice,Fruiting,63.95
31.43,59.28,0.33,High,Sugarcane,Flowering,16.28
34.12,55.36,14.56,High,Wheat,Seedling,50.23
33.31,66.97,4.45,High,Wheat,Fruiting,24.86
26.46,75.66,12.58,Moderate,Wheat,Harvest,62.06
30.59,70.84,5.26,Low,Cotton,Harvest,42.77
36.06,41.9,12.06,High,Cotton,Fruiting,41.87
33.54,65.89,4.35,Low,Rice,Flowering,29.87
23.3,69.69,7.48,High,Sugarcane,Flowering,48.49
35.59,74.05,14.55,Low,Maize,Seedling,65.09
28.69,85.58,12.99,Moderate,Rice,Fruiting,63.64
24.46,54.88,8.35,Low,Maize,Harvest,55.5
30.64,52.33,11.19,Moderate,Cotton,Seedling,58.05
20.02,66.39,3.7,Low,Sugarcane,Fruiting,41.74
22.06,57.62,15.19,Low,Sugarcane,Flowering,63.35
33.53,60.73,11.93,Moderate,Cotton,Flowering,54.31
25.78,50.05,11.26,Moderate,Maize,Fruiting,46.96
35.57,72.65,3.97,Moderate,Rice,Harvest,35.92
20.63,47.48,17.04,Low,Wheat,Fruiting,77.27
27.6,58.8,13.66,Low,Maize,Fruiting,63.12
29.22,75.99,16.54,Low,Wheat,Flowering,77.5
29.04,68.21,11.97,Low,Sugarcane,Fruiting,50.65
21.92,46.19,12.06,Moderate,Cotton,Harvest,55.75
34.4,76.36,14.96,Low,Wheat,Fruiting,60.25
38.48,62.36,15.38,High,Wheat,Fruiting,46.99
32.28,71.51,5.59,Moderate,Sugarcane,Seedling,48.52
32.33,41.16,3.96,Low,Sugarcane,Flowering,36.84
35.42,72.85,7.31,High,Rice,Seedling,37.17
35.02,80.73,14.32,Moderate,Sugarcane,Harvest,67.07
25.1,64.69,4.27,Low,Cotton,Fruiting,48.01
37.64,77.21,15.73,High,Maize,Vegetative,56.68
31.45,72.96,7.78,Moderate,Rice,Harvest,42.91
30.85,84.7,14.8,Moderate,Rice,Harvest,67.75
35.07,65.12,19.53,Moderate,Wheat,Flowering,62.12
32.12,60.16,6.38,Low,Cotton,Seedling,45.71
34.94,42.89,4.79,High,Cotton,Harvest,29.71
27.8,59.66,12.17,High,Wheat,Flowering,54.32
25.96,83.74,7.17,High,Sugarcane,Harvest,46.41
39.93,49.33,2.04,Moderate,Sugarcane,Seedling,28.5
30.09,43.17,10.42,Low,Wheat,Flowering,52.69
28.39,54.54,8.54,Moderate,Cotton,Seedling,43.83
28.05,62.06,9.19,High,Cotton,Seedling,49.91
37.63,61.3,3.73,Low,Maize,Seedling,45.25
24.75,68.73,13.61,High,Maize,Flowering,56.58
28.18,65.14,18.52,Low,Cotton,Seedling,71.42
36.57,46.13,10.42,Low,Wheat,Vegetative,44.47
36.9,60.8,14.3,Moderate,Rice,Seedling,61.22
30.31,55.78,0.01,Low,Wheat,Harvest,28.93
37.09,49.65,10.37,Low,Rice,Seedling,43.99
25.89,57.69,9.31,High,Rice,Flowering,43.02
27.7,85.72,16.17,High,Maize,Harvest,69.22
31.57,49.48,8.02,High,Maize,Seedling,44.27
26.72,68.78,13.44,High,Cotton,Vegetative,63.16
31.53,66.61,1.63,Moderate,Sugarcane,Seedling,34.07
30.73,72.1,12.21,Low,Cotton,Vegetative,66.22
35.02,87.39,16.99,High,Maize,Seedling,66.43
38.24,45.07,8.45,Low,Cotton,Vegetative,35.84
22.81,78.12,5.59,Moderate,Wheat,Vegetative,44.16
37.43,82.98,16.17,Low,Rice,Vegetative,69.17
33.52,86.78,9.42,Moderate,Cotton,Harvest,51.52
23.09,62.45,10.82,Moderate,Sugarcane,Seedling,53.16
38.36,87.36,3.63,Moderate,Wheat,Seedling,41.9
38.34,89.73,11.84,Moderate,Rice,Fruiting,49.38
33.48,48.4,2.36,Moderate,Rice,Seedling,29.6
37.98,73.36,2.64,High,Wheat,Harvest,31.93
38.52,49.78,3.64,Moderate,Cotton,Harvest,30.43
31.62,85.76,1.19,Low,Wheat,Seedling,48.7
36.32,57.04,8.61,High,Cotton,Harvest,43.94
36.31,82.29,17.63,High,Sugarcane,Seedling,66.56
28.09,67.38,19.34,Moderate,Rice,Flowering,64.9
21.3,77.73,16.85,Moderate,Rice,Harvest,71.31
35.72,78.8,18.83,High,Rice,Flowering,57.57
35.92,60.35,0.85,High,Rice,Harvest,20.23
22.04,41.91,15.49,Low,Maize,Fruiting,65.04
25.27,68.3,7.05,Moderate,Rice,Harvest,52.67
36.99,56.62,18.17,High,Rice,Fruiting,57.61
33.85,62.84,6.81,Moderate,Cotton,Harvest,36.28
32.36,67.32,16.66,High,Rice,Fruiting,52.09
32.17,53.71,6.1,High,Cotton,Seedling,31.44
27.18,86.5,19.94,Moderate,Sugarcane,Vegetative,79.13
23.81,78.05,10.67,Moderate,Sugarcane,Fruiting,59.52
37.56,80.32,3.91,Low,Sugarcane,Flowering,37.58
30.49,71.5,2.47,Moderate,Sugarcane,Harvest,33.61
38.13,46.74,15.65,High,Sugarcane,Vegetative,48.69
28.92,59.4,2.42,Moderate,Sugarcane,Vegetative,38.31
30.8,61.77,15.36,Moderate,Cotton,Harvest,55.72
36.16,60.0,10.97,High,Sugarcane,Fruiting,40.61
22.5,58.48,3.15,Moderate,Sugarcane,Flowering,29.19
21.26,58.2,18.7,Low,Wheat,Seedling,86.06
22.95,47.4,3.59,Low,Maize,Vegetative,40.22
34.86,81.56,0.01,Moderate,Cotton,Harvest,27.54
27.81,43.13,3.6,Moderate,Rice,Flowering,32.97
20.17,58.0,14.64,Low,Maize,Vegetative,76.75
23.77,45.95,5.44,Moderate,Rice,Flowering,38.54
36.59,51.5,13.28,Low,Wheat,Vegetative,58.0
34.22,40.33,1.7,Low,Cotton,Flowering,30.13
37.78,51.31,2.18,Moderate,Rice,Flowering,25.76
36.15,66.91,15.8,High,Wheat,Flowering,54.03
36.01,49.84,16.86,Moderate,Sugarcane,Harvest,61.43
23.02,83.69,0.9,Low,Rice,Seedling,48.5
30.62,51.4,4.34,High,Cotton,Harvest,22.76
22.18,40.77,0.85,High,Cotton,Fruiting,15.77
26.21,88.67,6.88,Moderate,Cotton,Harvest,58.85
28.7,50.85,6.65,High,Sugarcane,Fruiting,39.48
35.53,83.55,17.34,Moderate,Wheat,Flowering,64.83
39.01,47.19,14.98,Moderate,Wheat,Flowering,42.88
34.96,46.41,6.44,Moderate,Rice,Seedling,42.51
39.4,73.98,15.14,High,Rice,Flowering,41.72
24.99,56.82,4.61,High,Cotton,Vegetative,36.37
29.43,40.36,5.24,Moderate,Sugarcane,Fruiting,28.17
27.58,42.21,2.57,High,Sugarcane,Flowering,18.39
33.93,65.03,1.58,High,Wheat,Seedling,28.85
26.27,43.61,16.84,Low,Sugarcane,Harvest,65.87
23.79,58.57,15.0,Low,Sugarcane,Vegetative,64.06
33.1,64.04,5.91,Low,Maize,Flowering,36.25
32.71,46.09,16.11,Low,Maize,Flowering,55.79
31.82,83.36,7.64,Moderate,Maize,Fruiting,43.35
38.63,50.68,11.9,High,Sugarcane,Seedling,46.45
33.67,58.12,4.54,Low,Maize,Harvest,46.41
23.29,61.61,12.31,Low,Rice,Seedling,71.93
34.93,79.59,6.05,Moderate,Maize,Harvest,44.84
27.29,75.57,14.02,High,Sugarcane,Seedling,66.42
30.47,44.62,18.65,High,Sugarcane,Seedling,68.21
39.92,80.45,2.62,Moderate,Cotton,Harvest,26.42
32.14,50.87,8.74,Low,Cotton,Vegetative,47.63
25.77,83.37,19.05,Low,Wheat,Seedling,81.87
23.72,83.55,6.43,High,Rice,Fruiting,37.46
29.01,74.29,19.61,High,Cotton,Vegetative,75.98
31.11,55.48,9.43,Moderate,Maize,Seedling,47.85
24.42,59.25,17.19,Moderate,Sugarcane,Seedling,64.12
39.34,58.88,14.34,Low,Cotton,Vegetative,50.66
39.34,79.37,12.9,Low,Rice,Harvest,64.98
24.25,82.82,8.31,High,Wheat,Fruiting,49.62
25.23,62.02,8.53,High,Wheat,Harvest,41.48
37.01,85.32,14.44,Moderate,Cotton,Fruiting,58.87
33.25,41.83,8.05,High,Sugarcane,Seedling,40.86
30.86,89.43,1.89,Low,Maize,Flowering,36.59
26.8,80.57,5.54,High,Rice,Seedling,53.38
33.16,89.07,15.97,Moderate,Rice,Vegetative,76.8
23.63,41.45,7.78,Low,Sugarcane,Harvest,52.56
29.48,75.38,6.14,High,Wheat,Fruiting,33.58
38.99,44.74,13.79,High,Maize,Harvest,39.16
27.23,89.24,11.05,High,Maize,Harvest,65.21
23.34,71.13,9.99,Low,Rice,Vegetative,67.85
28.2,85.48,7.88,High,Sugarcane,Vegetative,49.24
29.22,65.98,9.52,Moderate,Cotton,Vegetative,49.14
31.18,43.6,16.67,Moderate,Rice,Fruiting,50.92
31.91,69.24,4.4,High,Rice,Harvest,36.36
35.99,48.96,15.73,Low,Wheat,Vegetative,61.23
20.26,80.57,16.99,Low,Maize,Seedling,78.87
21.5,51.2,2.13,Moderate,Cotton,Seedling,35.77
23.67,49.94,19.44,Moderate,Cotton,Vegetative,76.94
25.23,69.25,0.26,Low,Cotton,Fruiting,29.72
38.68,78.87,18.15,Moderate,Sugarcane,Harvest,58.94
36.78,89.04,13.17,High,Rice,Flowering,58.96
29.62,66.52,18.44,Moderate,Sugarcane,Harvest,77.85
27.62,73.32,7.74,Low,Rice,Harvest,58.74
22.36,80.05,15.23,Moderate,Wheat,Fruiting,66.52
33.49,42.86,10.18,Moderate,Cotton,Harvest,41.48
23.16,53.35,7.26,Moderate,Rice,Flowering,41.24
33.64,70.9,3.14,Moderate,Sugarcane,Seedling,31.16
33.63,55.41,12.37,Moderate,Sugarcane,Vegetative,52.94
23.66,81.83,8.27,High,Sugarcane,Harvest,50.26
30.17,74.39,17.35,High,Cotton,Fruiting,65.42
20.7,77.81,6.86,High,Sugarcane,Vegetative,57.94
30.02,89.32,9.58,High,Maize,Vegetative,60.04
38.32,89.64,8.21,Moderate,Sugarcane,Seedling,44.99
24.02,64.5,16.79,High,Sugarcane,Flowering,63.58
36.17,79.92,14.71,High,Sugarcane,Fruiting,50.56
25.19,69.17,5.3,Moderate,Rice,Flowering,39.92
32.57,76.91,5.5,Moderate,Maize,Flowering,41.48
34.34,46.49,0.47,Moderate,Wheat,Fruiting,17.43
32.01,40.28,14.5,High,Cotton,Harvest,45.75
37.57,72.08,5.17,Low,Wheat,Fruiting,42.82
26.99,67.7,18.84,Moderate,Cotton,Seedling,74.16
30.64,49.94,10.67,Moderate,Cotton,Vegetative,42.93
32.14,52.38,12.02,Moderate,Cotton,Seedling,55.59
25.53,79.04,9.49,Moderate,Wheat,Seedling,67.65
37.51,44.37,0.03,Moderate,Wheat,Vegetative,22.34
34.13,81.92,6.28,Low,Wheat,Fruiting,43.86
